State_name,State_code,Year,Population,Sex,Median_household_income,Age_label,Age_group
Tennessee,47,2021,90344,0,59695.0,17,0-18
Tennessee,47,2022,90846,0,65254.0,17,0-18
Tennessee,47,2023,93337,0,67631.0,17,0-18
Tennessee,47,2021,84767,0,59695.0,18,0-18
Tennessee,47,2022,86424,0,65254.0,18,0-18
Tennessee,47,2023,86839,0,67631.0,18,0-18
Tennessee,47,2021,82026,0,59695.0,19,19-30
Tennessee,47,2022,83521,0,65254.0,19,19-30
Tennessee,47,2023,85320,0,67631.0,19,19-30
Tennessee,47,2021,86555,0,59695.0,20,19-30
Tennessee,47,2022,86332,0,65254.0,20,19-30
Tennessee,47,2023,87576,0,67631.0,20,19-30
Tennessee,47,2021,88745,0,59695.0,21,19-30
Tennessee,47,2022,89824,0,65254.0,21,19-30
Tennessee,47,2023,89136,0,67631.0,21,19-30
South Dakota,46,2021,10178,0,66143.0,43,31-45
South Dakota,46,2022,10852,0,69728.0,43,31-45
South Dakota,46,2023,11651,0,71810.0,43,31-45
South Dakota,46,2021,10050,0,66143.0,44,31-45
South Dakota,46,2022,10318,0,69728.0,44,31-45
South Dakota,46,2023,10876,0,71810.0,44,31-45
South Dakota,46,2021,9439,0,66143.0,45,31-45
South Dakota,46,2022,10160,0,69728.0,45,31-45
South Dakota,46,2023,10415,0,71810.0,45,31-45
South Dakota,46,2021,9381,0,66143.0,46,46-60
South Dakota,46,2022,9638,0,69728.0,46,46-60
South Dakota,46,2023,10244,0,71810.0,46,46-60
South Dakota,46,2021,9083,0,66143.0,47,46-60
South Dakota,46,2022,9554,0,69728.0,47,46-60
South Dakota,46,2023,9685,0,71810.0,47,46-60
South Dakota,46,2021,9042,0,66143.0,48,46-60
South Dakota,46,2022,9175,0,69728.0,48,46-60
South Dakota,46,2023,9588,0,71810.0,48,46-60
South Dakota,46,2021,9395,0,66143.0,49,46-60
South Dakota,46,2022,9148,0,69728.0,49,46-60
South Dakota,46,2023,9191,0,71810.0,49,46-60
South Dakota,46,2021,9956,0,66143.0,50,46-60
South Dakota,46,2022,9461,0,69728.0,50,46-60
South Dakota,46,2023,9189,0,71810.0,50,46-60
South Dakota,46,2021,9881,0,66143.0,51,46-60
South Dakota,46,2022,10065,0,69728.0,51,46-60
South Dakota,46,2023,9527,0,71810.0,51,46-60
South Dakota,46,2021,9467,0,66143.0,52,46-60
South Dakota,46,2022,9997,0,69728.0,52,46-60
South Dakota,46,2023,10047,0,71810.0,52,46-60
South Dakota,46,2021,9428,0,66143.0,53,46-60
South Dakota,46,2022,9623,0,69728.0,53,46-60
South Dakota,46,2023,10103,0,71810.0,53,46-60
South Dakota,46,2021,9615,0,66143.0,54,46-60
South Dakota,46,2022,9537,0,69728.0,54,46-60
South Dakota,46,2023,9686,0,71810.0,54,46-60
South Dakota,46,2021,9991,0,66143.0,55,46-60
South Dakota,46,2022,9723,0,69728.0,55,46-60
South Dakota,46,2023,9563,0,71810.0,55,46-60
South Dakota,46,2021,10597,0,66143.0,56,46-60
South Dakota,46,2022,10199,0,69728.0,56,46-60
South Dakota,46,2023,9853,0,71810.0,56,46-60
South Dakota,46,2021,11307,0,66143.0,57,46-60
South Dakota,46,2022,10787,0,69728.0,57,46-60
South Dakota,46,2023,10274,0,71810.0,57,46-60
South Dakota,46,2021,11732,0,66143.0,58,46-60
South Dakota,46,2022,11484,0,69728.0,58,46-60
South Dakota,46,2023,10828,0,71810.0,58,46-60
South Dakota,46,2021,12041,0,66143.0,59,46-60
South Dakota,46,2022,11922,0,69728.0,59,46-60
South Dakota,46,2023,11588,0,71810.0,59,46-60
South Dakota,46,2021,12256,0,66143.0,60,46-60
South Dakota,46,2022,12178,0,69728.0,60,46-60
South Dakota,46,2023,11901,0,71810.0,60,46-60
South Dakota,46,2021,12133,0,66143.0,61,61-75
South Dakota,46,2022,12406,0,69728.0,61,61-75
South Dakota,46,2023,12305,0,71810.0,61,61-75
South Dakota,46,2021,12012,0,66143.0,62,61-75
South Dakota,46,2022,12316,0,69728.0,62,61-75
South Dakota,46,2023,12536,0,71810.0,62,61-75
South Dakota,46,2021,12213,0,66143.0,63,61-75
South Dakota,46,2022,12183,0,69728.0,63,61-75
South Dakota,46,2023,12409,0,71810.0,63,61-75
Tennessee,47,2021,89414,0,59695.0,22,19-30
Tennessee,47,2022,92305,0,65254.0,22,19-30
Tennessee,47,2023,92966,0,67631.0,22,19-30
Tennessee,47,2021,91544,0,59695.0,23,19-30
Tennessee,47,2022,93818,0,65254.0,23,19-30
Tennessee,47,2023,96065,0,67631.0,23,19-30
Tennessee,47,2021,91987,0,59695.0,24,19-30
Tennessee,47,2022,94127,0,65254.0,24,19-30
Tennessee,47,2023,96610,0,67631.0,24,19-30
Tennessee,47,2021,92715,0,59695.0,25,19-30
Tennessee,47,2022,93864,0,65254.0,25,19-30
Tennessee,47,2023,95561,0,67631.0,25,19-30
Tennessee,47,2021,94791,0,59695.0,26,19-30
Tennessee,47,2022,94722,0,65254.0,26,19-30
Tennessee,47,2023,95418,0,67631.0,26,19-30
Tennessee,47,2021,95983,0,59695.0,27,19-30
Tennessee,47,2022,96123,0,65254.0,27,19-30
Tennessee,47,2023,95678,0,67631.0,27,19-30
Tennessee,47,2021,97424,0,59695.0,28,19-30
Tennessee,47,2022,97974,0,65254.0,28,19-30
Tennessee,47,2023,97327,0,67631.0,28,19-30
Tennessee,47,2021,99527,0,59695.0,29,19-30
Tennessee,47,2022,99048,0,65254.0,29,19-30
Tennessee,47,2023,98917,0,67631.0,29,19-30
Tennessee,47,2021,101109,0,59695.0,30,19-30
Tennessee,47,2022,100608,0,65254.0,30,19-30
Tennessee,47,2023,99727,0,67631.0,30,19-30
Tennessee,47,2021,100094,0,59695.0,31,31-45
Tennessee,47,2022,102538,0,65254.0,31,31-45
Tennessee,47,2023,101505,0,67631.0,31,31-45
Tennessee,47,2021,95903,0,59695.0,32,31-45
Tennessee,47,2022,100945,0,65254.0,32,31-45
Tennessee,47,2023,103163,0,67631.0,32,31-45
Tennessee,47,2021,92852,0,59695.0,33,31-45
Tennessee,47,2022,96941,0,65254.0,33,31-45
Tennessee,47,2023,101764,0,67631.0,33,31-45
Tennessee,47,2021,91030,0,59695.0,34,31-45
Tennessee,47,2022,94453,0,65254.0,34,31-45
Tennessee,47,2023,98218,0,67631.0,34,31-45
Tennessee,47,2021,89960,0,59695.0,35,31-45
Tennessee,47,2022,91821,0,65254.0,35,31-45
Tennessee,47,2023,94549,0,67631.0,35,31-45
Tennessee,47,2021,89626,0,59695.0,36,31-45
Tennessee,47,2022,91055,0,65254.0,36,31-45
Tennessee,47,2023,92791,0,67631.0,36,31-45
Tennessee,47,2021,87704,0,59695.0,37,31-45
Tennessee,47,2022,90669,0,65254.0,37,31-45
Tennessee,47,2023,92107,0,67631.0,37,31-45
Tennessee,47,2021,89650,0,59695.0,38,31-45
Tennessee,47,2022,88660,0,65254.0,38,31-45
Tennessee,47,2023,91407,0,67631.0,38,31-45
Tennessee,47,2023,89330,0,67631.0,39,31-45
Tennessee,47,2021,90267,0,59695.0,39,31-45
Tennessee,47,2022,90762,0,65254.0,39,31-45
Tennessee,47,2021,89066,0,59695.0,40,31-45
Tennessee,47,2022,91024,0,65254.0,40,31-45
Tennessee,47,2023,91492,0,67631.0,40,31-45
Tennessee,47,2021,89609,0,59695.0,41,31-45
Tennessee,47,2022,89610,0,65254.0,41,31-45
Tennessee,47,2023,91463,0,67631.0,41,31-45
Tennessee,47,2021,86913,0,59695.0,42,31-45
Tennessee,47,2022,90118,0,65254.0,42,31-45
Tennessee,47,2023,90085,0,67631.0,42,31-45
Tennessee,47,2021,85468,0,59695.0,43,31-45
Tennessee,47,2022,87758,0,65254.0,43,31-45
South Dakota,46,2021,12012,0,66143.0,64,61-75
South Dakota,46,2022,12274,0,69728.0,64,61-75
South Dakota,46,2023,12152,0,71810.0,64,61-75
South Dakota,46,2021,11638,0,66143.0,65,61-75
South Dakota,46,2022,12009,0,69728.0,65,61-75
South Dakota,46,2023,12242,0,71810.0,65,61-75
South Dakota,46,2021,11468,0,66143.0,66,61-75
South Dakota,46,2022,11617,0,69728.0,66,61-75
South Dakota,46,2023,11905,0,71810.0,66,61-75
South Dakota,46,2021,11192,0,66143.0,67,61-75
South Dakota,46,2022,11475,0,69728.0,67,61-75
South Dakota,46,2023,11496,0,71810.0,67,61-75
South Dakota,46,2021,10675,0,66143.0,68,61-75
South Dakota,46,2022,11145,0,69728.0,68,61-75
South Dakota,46,2023,11327,0,71810.0,68,61-75
South Dakota,46,2021,10199,0,66143.0,69,61-75
South Dakota,46,2022,10602,0,69728.0,69,61-75
South Dakota,46,2023,10979,0,71810.0,69,61-75
South Dakota,46,2021,9561,0,66143.0,70,61-75
South Dakota,46,2022,9949,0,69728.0,70,61-75
South Dakota,46,2023,10306,0,71810.0,70,61-75
South Dakota,46,2021,8869,0,66143.0,71,61-75
South Dakota,46,2022,9476,0,69728.0,71,61-75
South Dakota,46,2023,9771,0,71810.0,71,61-75
South Dakota,46,2021,8304,0,66143.0,72,61-75
South Dakota,46,2022,8610,0,69728.0,72,61-75
South Dakota,46,2023,9198,0,71810.0,72,61-75
South Dakota,46,2021,7837,0,66143.0,73,61-75
South Dakota,46,2022,8095,0,69728.0,73,61-75
South Dakota,46,2023,8382,0,71810.0,73,61-75
South Dakota,46,2022,7651,0,69728.0,74,61-75
South Dakota,46,2021,7932,0,66143.0,74,61-75
South Dakota,46,2023,7858,0,71810.0,74,61-75
South Dakota,46,2021,5389,0,66143.0,75,61-75
South Dakota,46,2022,7667,0,69728.0,75,61-75
South Dakota,46,2023,7409,0,71810.0,75,61-75
South Dakota,46,2021,5158,0,66143.0,76,76-84
South Dakota,46,2022,5204,0,69728.0,76,76-84
South Dakota,46,2023,7340,0,71810.0,76,76-84
South Dakota,46,2021,5004,0,66143.0,77,76-84
South Dakota,46,2022,4942,0,69728.0,77,76-84
South Dakota,46,2023,4986,0,71810.0,77,76-84
South Dakota,46,2021,5006,0,66143.0,78,76-84
South Dakota,46,2022,4798,0,69728.0,78,76-84
South Dakota,46,2023,4737,0,71810.0,78,76-84
South Dakota,46,2021,4236,0,66143.0,79,76-84
South Dakota,46,2022,4772,0,69728.0,79,76-84
South Dakota,46,2023,4602,0,71810.0,79,76-84
South Dakota,46,2021,3745,0,66143.0,80,76-84
South Dakota,46,2022,4053,0,69728.0,80,76-84
South Dakota,46,2023,4573,0,71810.0,80,76-84
South Dakota,46,2021,3440,0,66143.0,81,76-84
South Dakota,46,2022,3496,0,69728.0,81,76-84
South Dakota,46,2023,3788,0,71810.0,81,76-84
South Dakota,46,2021,3307,0,66143.0,82,76-84
South Dakota,46,2022,3253,0,69728.0,82,76-84
South Dakota,46,2023,3271,0,71810.0,82,76-84
South Dakota,46,2021,3005,0,66143.0,83,76-84
South Dakota,46,2022,3094,0,69728.0,83,76-84
South Dakota,46,2023,3040,0,71810.0,83,76-84
South Dakota,46,2021,2685,0,66143.0,84,76-84
South Dakota,46,2022,2800,0,69728.0,84,76-84
South Dakota,46,2023,2886,0,71810.0,84,76-84
Tennessee,47,2023,90972,0,67631.0,43,31-45
Tennessee,47,2021,84647,0,59695.0,44,31-45
Tennessee,47,2022,85886,0,65254.0,44,31-45
Tennessee,47,2023,87958,0,67631.0,44,31-45
Tennessee,47,2021,81309,0,59695.0,45,31-45
Tennessee,47,2022,85432,0,65254.0,45,31-45
Tennessee,47,2023,86613,0,67631.0,45,31-45
Tennessee,47,2021,83501,0,59695.0,46,46-60
Tennessee,47,2022,81786,0,65254.0,46,46-60
Tennessee,47,2023,85798,0,67631.0,46,46-60
Tennessee,47,2021,82741,0,59695.0,47,46-60
Tennessee,47,2022,84031,0,65254.0,47,46-60
Tennessee,47,2023,82217,0,67631.0,47,46-60
Tennessee,47,2021,84512,0,59695.0,48,46-60
Tennessee,47,2022,83085,0,65254.0,48,46-60
Tennessee,47,2023,84202,0,67631.0,48,46-60
Tennessee,47,2021,89333,0,59695.0,49,46-60
Tennessee,47,2022,84947,0,65254.0,49,46-60
Tennessee,47,2023,83367,0,67631.0,49,46-60
Tennessee,47,2021,95209,0,59695.0,50,46-60
Tennessee,47,2022,89994,0,65254.0,50,46-60
Tennessee,47,2023,85374,0,67631.0,50,46-60
Tennessee,47,2021,92693,0,59695.0,51,46-60
Tennessee,47,2022,95640,0,65254.0,51,46-60
Tennessee,47,2023,90207,0,67631.0,51,46-60
Tennessee,47,2021,88455,0,59695.0,52,46-60
Tennessee,47,2022,93426,0,65254.0,52,46-60
Tennessee,47,2023,96093,0,67631.0,52,46-60
Tennessee,47,2021,85666,0,59695.0,53,46-60
Tennessee,47,2022,88801,0,65254.0,53,46-60
Tennessee,47,2023,93696,0,67631.0,53,46-60
Tennessee,47,2023,89094,0,67631.0,54,46-60
Tennessee,47,2021,85977,0,59695.0,54,46-60
Tennessee,47,2022,86032,0,65254.0,54,46-60
Tennessee,47,2021,87920,0,59695.0,55,46-60
Tennessee,47,2022,86184,0,65254.0,55,46-60
Tennessee,47,2023,86084,0,67631.0,55,46-60
Tennessee,47,2021,91870,0,59695.0,56,46-60
Tennessee,47,2022,88211,0,65254.0,56,46-60
Tennessee,47,2023,86455,0,67631.0,56,46-60
Tennessee,47,2021,94267,0,59695.0,57,46-60
Tennessee,47,2022,92179,0,65254.0,57,46-60
Tennessee,47,2023,88402,0,67631.0,57,46-60
Tennessee,47,2021,93420,0,59695.0,58,46-60
Tennessee,47,2022,94382,0,65254.0,58,46-60
Tennessee,47,2023,92317,0,67631.0,58,46-60
Tennessee,47,2021,92758,0,59695.0,59,46-60
Tennessee,47,2022,93399,0,65254.0,59,46-60
Tennessee,47,2023,94319,0,67631.0,59,46-60
Tennessee,47,2021,92161,0,59695.0,60,46-60
Tennessee,47,2022,92663,0,65254.0,60,46-60
Tennessee,47,2023,93341,0,67631.0,60,46-60
Tennessee,47,2021,90417,0,59695.0,61,61-75
Tennessee,47,2022,92065,0,65254.0,61,61-75
Tennessee,47,2023,92435,0,67631.0,61,61-75
Tennessee,47,2021,88856,0,59695.0,62,61-75
Tennessee,47,2022,90083,0,65254.0,62,61-75
Tennessee,47,2023,91861,0,67631.0,62,61-75
Tennessee,47,2021,88459,0,59695.0,63,61-75
Tennessee,47,2022,88617,0,65254.0,63,61-75
Tennessee,47,2023,89763,0,67631.0,63,61-75
Tennessee,47,2021,87410,0,59695.0,64,61-75
Tennessee,47,2022,87945,0,65254.0,64,61-75
Tennessee,47,2023,88183,0,67631.0,64,61-75
South Dakota,46,2021,18987,0,66143.0,85+,85+
South Dakota,46,2022,18653,0,69728.0,85+,85+
South Dakota,46,2023,18741,0,71810.0,85+,85+
South Dakota,46,2021,455529,1,66143.0,All ages,All ages
South Dakota,46,2022,462379,1,69728.0,All ages,All ages
South Dakota,46,2023,467397,1,71810.0,All ages,All ages
South Dakota,46,2021,5888,1,66143.0,1,0-18
South Dakota,46,2022,5674,1,69728.0,1,0-18
South Dakota,46,2023,5882,1,71810.0,1,0-18
South Dakota,46,2021,5978,1,66143.0,2,0-18
South Dakota,46,2022,5957,1,69728.0,2,0-18
South Dakota,46,2023,5680,1,71810.0,2,0-18
South Dakota,46,2023,6024,1,71810.0,3,0-18
South Dakota,46,2021,6141,1,66143.0,3,0-18
South Dakota,46,2022,6091,1,69728.0,3,0-18
South Dakota,46,2021,6229,1,66143.0,4,0-18
South Dakota,46,2022,6134,1,69728.0,4,0-18
South Dakota,46,2023,6103,1,71810.0,4,0-18
South Dakota,46,2021,6357,1,66143.0,5,0-18
South Dakota,46,2022,6237,1,69728.0,5,0-18
South Dakota,46,2023,6253,1,71810.0,5,0-18
South Dakota,46,2021,6302,1,66143.0,6,0-18
South Dakota,46,2022,6388,1,69728.0,6,0-18
South Dakota,46,2023,6220,1,71810.0,6,0-18
South Dakota,46,2021,6300,1,66143.0,7,0-18
South Dakota,46,2022,6336,1,69728.0,7,0-18
South Dakota,46,2023,6448,1,71810.0,7,0-18
South Dakota,46,2021,6253,1,66143.0,8,0-18
South Dakota,46,2022,6363,1,69728.0,8,0-18
South Dakota,46,2023,6406,1,71810.0,8,0-18
South Dakota,46,2021,6219,1,66143.0,9,0-18
South Dakota,46,2022,6340,1,69728.0,9,0-18
South Dakota,46,2023,6414,1,71810.0,9,0-18
South Dakota,46,2021,6235,1,66143.0,10,0-18
South Dakota,46,2022,6311,1,69728.0,10,0-18
South Dakota,46,2023,6416,1,71810.0,10,0-18
South Dakota,46,2021,6414,1,66143.0,11,0-18
South Dakota,46,2022,6342,1,69728.0,11,0-18
South Dakota,46,2023,6320,1,71810.0,11,0-18
South Dakota,46,2021,6536,1,66143.0,12,0-18
South Dakota,46,2022,6536,1,69728.0,12,0-18
South Dakota,46,2023,6390,1,71810.0,12,0-18
South Dakota,46,2021,6688,1,66143.0,13,0-18
South Dakota,46,2022,6580,1,69728.0,13,0-18
South Dakota,46,2023,6559,1,71810.0,13,0-18
South Dakota,46,2021,6610,1,66143.0,14,0-18
South Dakota,46,2022,6738,1,69728.0,14,0-18
South Dakota,46,2023,6595,1,71810.0,14,0-18
South Dakota,46,2021,6366,1,66143.0,15,0-18
South Dakota,46,2022,6711,1,69728.0,15,0-18
South Dakota,46,2023,6794,1,71810.0,15,0-18
South Dakota,46,2021,6271,1,66143.0,16,0-18
South Dakota,46,2022,6421,1,69728.0,16,0-18
South Dakota,46,2023,6726,1,71810.0,16,0-18
South Dakota,46,2021,6222,1,66143.0,17,0-18
South Dakota,46,2022,6315,1,69728.0,17,0-18
South Dakota,46,2023,6461,1,71810.0,17,0-18
Tennessee,47,2021,83641,0,59695.0,65,61-75
Tennessee,47,2022,86553,0,65254.0,65,61-75
Tennessee,47,2023,87360,0,67631.0,65,61-75
Tennessee,47,2021,81546,0,59695.0,66,61-75
Tennessee,47,2022,82864,0,65254.0,66,61-75
Tennessee,47,2023,85891,0,67631.0,66,61-75
Tennessee,47,2021,79280,0,59695.0,67,61-75
Tennessee,47,2022,80665,0,65254.0,67,61-75
Tennessee,47,2023,81961,0,67631.0,67,61-75
Tennessee,47,2021,75340,0,59695.0,68,61-75
Tennessee,47,2022,78331,0,65254.0,68,61-75
Tennessee,47,2023,79579,0,67631.0,68,61-75
Tennessee,47,2021,72075,0,59695.0,69,61-75
Tennessee,47,2022,74093,0,65254.0,69,61-75
Tennessee,47,2023,77087,0,67631.0,69,61-75
Tennessee,47,2021,68783,0,59695.0,70,61-75
Tennessee,47,2022,70608,0,65254.0,70,61-75
Tennessee,47,2023,72708,0,67631.0,70,61-75
Tennessee,47,2021,65549,0,59695.0,71,61-75
Tennessee,47,2022,67261,0,65254.0,71,61-75
Tennessee,47,2023,69208,0,67631.0,71,61-75
Tennessee,47,2021,64554,0,59695.0,72,61-75
Tennessee,47,2022,63874,0,65254.0,72,61-75
Tennessee,47,2023,65767,0,67631.0,72,61-75
Tennessee,47,2021,63355,0,59695.0,73,61-75
Tennessee,47,2022,62648,0,65254.0,73,61-75
Tennessee,47,2023,62093,0,67631.0,73,61-75
Tennessee,47,2021,67177,0,59695.0,74,61-75
Tennessee,47,2022,61331,0,65254.0,74,61-75
Tennessee,47,2023,60841,0,67631.0,74,61-75
Tennessee,47,2021,45915,0,59695.0,75,61-75
Tennessee,47,2022,64906,0,65254.0,75,61-75
Tennessee,47,2023,59378,0,67631.0,75,61-75
Tennessee,47,2021,44006,0,59695.0,76,76-84
Tennessee,47,2022,44100,0,65254.0,76,76-84
Tennessee,47,2023,62668,0,67631.0,76,76-84
Tennessee,47,2021,42411,0,59695.0,77,76-84
Tennessee,47,2022,41965,0,65254.0,77,76-84
Tennessee,47,2023,42222,0,67631.0,77,76-84
Tennessee,47,2021,42728,0,59695.0,78,76-84
Tennessee,47,2022,40502,0,65254.0,78,76-84
Tennessee,47,2023,40283,0,67631.0,78,76-84
Tennessee,47,2021,35976,0,59695.0,79,76-84
Tennessee,47,2022,40500,0,65254.0,79,76-84
Tennessee,47,2023,38520,0,67631.0,79,76-84
Tennessee,47,2021,31681,0,59695.0,80,76-84
Tennessee,47,2022,33783,0,65254.0,80,76-84
Tennessee,47,2023,38256,0,67631.0,80,76-84
Tennessee,47,2021,28522,0,59695.0,81,76-84
Tennessee,47,2022,29482,0,65254.0,81,76-84
Tennessee,47,2023,31628,0,67631.0,81,76-84
Tennessee,47,2021,25940,0,59695.0,82,76-84
Tennessee,47,2022,26474,0,65254.0,82,76-84
Tennessee,47,2023,27556,0,67631.0,82,76-84
Tennessee,47,2021,23321,0,59695.0,83,76-84
Tennessee,47,2022,23642,0,65254.0,83,76-84
Tennessee,47,2023,24397,0,67631.0,83,76-84
Tennessee,47,2021,19974,0,59695.0,84,76-84
Tennessee,47,2022,21250,0,65254.0,84,76-84
Tennessee,47,2023,21782,0,67631.0,84,76-84
Tennessee,47,2021,109706,0,59695.0,85+,85+
Tennessee,47,2022,109617,0,65254.0,85+,85+
Tennessee,47,2023,112811,0,67631.0,85+,85+
South Dakota,46,2021,5874,1,66143.0,18,0-18
South Dakota,46,2022,6062,1,69728.0,18,0-18
South Dakota,46,2023,6105,1,71810.0,18,0-18
South Dakota,46,2021,6398,1,66143.0,19,19-30
South Dakota,46,2022,6543,1,69728.0,19,19-30
South Dakota,46,2023,6688,1,71810.0,19,19-30
South Dakota,46,2021,6329,1,66143.0,20,19-30
South Dakota,46,2022,6323,1,69728.0,20,19-30
South Dakota,46,2023,6514,1,71810.0,20,19-30
South Dakota,46,2021,6315,1,66143.0,21,19-30
South Dakota,46,2022,6384,1,69728.0,21,19-30
South Dakota,46,2023,6339,1,71810.0,21,19-30
South Dakota,46,2021,6211,1,66143.0,22,19-30
South Dakota,46,2022,6351,1,69728.0,22,19-30
South Dakota,46,2023,6463,1,71810.0,22,19-30
South Dakota,46,2021,6102,1,66143.0,23,19-30
South Dakota,46,2022,6336,1,69728.0,23,19-30
South Dakota,46,2023,6503,1,71810.0,23,19-30
South Dakota,46,2021,5900,1,66143.0,24,19-30
South Dakota,46,2022,5968,1,69728.0,24,19-30
South Dakota,46,2023,6204,1,71810.0,24,19-30
South Dakota,46,2021,5790,1,66143.0,25,19-30
South Dakota,46,2022,5976,1,69728.0,25,19-30
South Dakota,46,2023,6015,1,71810.0,25,19-30
South Dakota,46,2021,5804,1,66143.0,26,19-30
South Dakota,46,2022,5918,1,69728.0,26,19-30
South Dakota,46,2023,6091,1,71810.0,26,19-30
South Dakota,46,2021,5869,1,66143.0,27,19-30
South Dakota,46,2022,5847,1,69728.0,27,19-30
South Dakota,46,2023,5915,1,71810.0,27,19-30
South Dakota,46,2021,5980,1,66143.0,28,19-30
South Dakota,46,2022,5898,1,69728.0,28,19-30
South Dakota,46,2023,5884,1,71810.0,28,19-30
South Dakota,46,2021,6066,1,66143.0,29,19-30
South Dakota,46,2022,6058,1,69728.0,29,19-30
South Dakota,46,2023,5952,1,71810.0,29,19-30
South Dakota,46,2021,5878,1,66143.0,30,19-30
South Dakota,46,2022,6083,1,69728.0,30,19-30
South Dakota,46,2023,6048,1,71810.0,30,19-30
South Dakota,46,2021,5911,1,66143.0,31,31-45
South Dakota,46,2022,6064,1,69728.0,31,31-45
South Dakota,46,2023,6158,1,71810.0,31,31-45
South Dakota,46,2021,5860,1,66143.0,32,31-45
South Dakota,46,2022,5927,1,69728.0,32,31-45
South Dakota,46,2023,6006,1,71810.0,32,31-45
South Dakota,46,2021,5860,1,66143.0,33,31-45
South Dakota,46,2022,5968,1,69728.0,33,31-45
South Dakota,46,2023,6035,1,71810.0,33,31-45
South Dakota,46,2021,5994,1,66143.0,34,31-45
South Dakota,46,2022,5950,1,69728.0,34,31-45
South Dakota,46,2023,6012,1,71810.0,34,31-45
South Dakota,46,2021,6084,1,66143.0,35,31-45
South Dakota,46,2022,6012,1,69728.0,35,31-45
South Dakota,46,2023,5924,1,71810.0,35,31-45
South Dakota,46,2021,6212,1,66143.0,36,31-45
South Dakota,46,2022,6165,1,69728.0,36,31-45
South Dakota,46,2023,6101,1,71810.0,36,31-45
South Dakota,46,2021,6033,1,66143.0,37,31-45
South Dakota,46,2022,6210,1,69728.0,37,31-45
South Dakota,46,2023,6165,1,71810.0,37,31-45
South Dakota,46,2021,6064,1,66143.0,38,31-45
South Dakota,46,2022,6112,1,69728.0,38,31-45
South Dakota,46,2023,6314,1,71810.0,38,31-45
Tennessee,47,2021,3415804,1,59695.0,All ages,All ages
Tennessee,47,2022,3457465,1,65254.0,All ages,All ages
Tennessee,47,2023,3495115,1,67631.0,All ages,All ages
Tennessee,47,2021,41052,1,59695.0,1,0-18
Tennessee,47,2022,40918,1,65254.0,1,0-18
Tennessee,47,2023,41906,1,67631.0,1,0-18
Tennessee,47,2021,41622,1,59695.0,2,0-18
Tennessee,47,2022,41612,1,65254.0,2,0-18
Tennessee,47,2023,41284,1,67631.0,2,0-18
Tennessee,47,2021,42554,1,59695.0,3,0-18
Tennessee,47,2022,42170,1,65254.0,3,0-18
Tennessee,47,2023,42018,1,67631.0,3,0-18
Tennessee,47,2021,42742,1,59695.0,4,0-18
Tennessee,47,2022,43127,1,65254.0,4,0-18
Tennessee,47,2023,42677,1,67631.0,4,0-18
Tennessee,47,2023,43624,1,67631.0,5,0-18
Tennessee,47,2021,43617,1,59695.0,5,0-18
Tennessee,47,2022,43339,1,65254.0,5,0-18
Tennessee,47,2021,43766,1,59695.0,6,0-18
Tennessee,47,2022,44057,1,65254.0,6,0-18
Tennessee,47,2023,43665,1,67631.0,6,0-18
Tennessee,47,2021,43536,1,59695.0,7,0-18
Tennessee,47,2022,44315,1,65254.0,7,0-18
Tennessee,47,2023,44454,1,67631.0,7,0-18
Tennessee,47,2021,43307,1,59695.0,8,0-18
Tennessee,47,2022,44137,1,65254.0,8,0-18
Tennessee,47,2023,44954,1,67631.0,8,0-18
Tennessee,47,2021,43652,1,59695.0,9,0-18
Tennessee,47,2022,43928,1,65254.0,9,0-18
Tennessee,47,2023,44636,1,67631.0,9,0-18
Tennessee,47,2021,43590,1,59695.0,10,0-18
Tennessee,47,2022,44169,1,65254.0,10,0-18
Tennessee,47,2023,44416,1,67631.0,10,0-18
Tennessee,47,2021,44698,1,59695.0,11,0-18
Tennessee,47,2022,44047,1,65254.0,11,0-18
Tennessee,47,2023,44612,1,67631.0,11,0-18
Tennessee,47,2021,46021,1,59695.0,12,0-18
Tennessee,47,2022,45215,1,65254.0,12,0-18
Tennessee,47,2023,44582,1,67631.0,12,0-18
Tennessee,47,2021,48209,1,59695.0,13,0-18
Tennessee,47,2022,46572,1,65254.0,13,0-18
Tennessee,47,2023,45609,1,67631.0,13,0-18
Tennessee,47,2021,47963,1,59695.0,14,0-18
Tennessee,47,2022,48738,1,65254.0,14,0-18
Tennessee,47,2023,46996,1,67631.0,14,0-18
Tennessee,47,2021,46876,1,59695.0,15,0-18
Tennessee,47,2022,48481,1,65254.0,15,0-18
Tennessee,47,2023,49175,1,67631.0,15,0-18
Tennessee,47,2021,45981,1,59695.0,16,0-18
Tennessee,47,2022,47239,1,65254.0,16,0-18
Tennessee,47,2023,48842,1,67631.0,16,0-18
Tennessee,47,2021,46148,1,59695.0,17,0-18
Tennessee,47,2022,46364,1,65254.0,17,0-18
Tennessee,47,2023,47594,1,67631.0,17,0-18
Tennessee,47,2021,43450,1,59695.0,18,0-18
Tennessee,47,2022,44422,1,65254.0,18,0-18
Tennessee,47,2023,44599,1,67631.0,18,0-18
South Dakota,46,2021,6139,1,66143.0,39,31-45
South Dakota,46,2022,6052,1,69728.0,39,31-45
South Dakota,46,2023,6152,1,71810.0,39,31-45
South Dakota,46,2021,6102,1,66143.0,40,31-45
South Dakota,46,2022,6193,1,69728.0,40,31-45
South Dakota,46,2023,6078,1,71810.0,40,31-45
